inspection_id,question_id,result,severity,inspector_note
SI-2025-0146,18,Pass,,
SI-2025-0146,19,Pass,,
SI-2025-0146,20,Pass,,
SI-2025-0146,21,Pass,,
SI-2025-0146,22,NA,,
SI-2025-0146,23,Pass,,
SI-2025-0146,24,Pass,,
SI-2025-0147,1,Pass,,
SI-2025-0147,2,Pass,,
SI-2025-0147,3,Pass,,
SI-2025-0147,4,Pass,,
SI-2025-0147,5,Pass,,
SI-2025-0147,6,NA,,
SI-2025-0147,7,Pass,,
SI-2025-0147,8,Pass,,
SI-2025-0147,9,Pass,,
SI-2025-0147,10,Pass,,
SI-2025-0147,11,Pass,,
SI-2025-0147,12,Pass,,
SI-2025-0147,13,Pass,,
SI-2025-0147,14,Pass,,
SI-2025-0147,15,Fail,Low,Operative without hi-vis near the main workshop
SI-2025-0147,16,Pass,,
SI-2025-0147,17,Pass,,
SI-2025-0147,18,Pass,,
SI-2025-0147,19,Pass,,
SI-2025-0147,20,Fail,Medium,COSHH register at the main workshop not updated this quarter
SI-2025-0147,21,Pass,,
SI-2025-0147,22,Pass,,
SI-2025-0147,23,Fail,Medium,Statutory notice board at store B out of date
SI-2025-0147,24,Pass,,
SI-2025-0148,1,Pass,,
SI-2025-0148,2,Pass,,
SI-2025-0148,3,Pass,,
SI-2025-0148,4,Pass,,
SI-2025-0148,5,Fail,Medium,PAT label at the east exit expired
SI-2025-0148,6,Fail,Medium,Distribution board at the main workshop left open and unlabelled
SI-2025-0148,7,Pass,,
SI-2025-0148,8,Pass,,
SI-2025-0148,9,Fail,High,Pallets staged on pedestrian route near the welfare cabin
SI-2025-0148,10,Pass,,
SI-2025-0148,11,Pass,,
SI-2025-0148,12,Pass,,
SI-2025-0148,13,Pass,,
SI-2025-0148,14,Pass,,
SI-2025-0148,15,Pass,,
SI-2025-0148,16,Pass,,
SI-2025-0148,17,NA,,
SI-2025-0148,18,Pass,,
SI-2025-0148,19,Fail,Low,Untagged stepladder in use at the welfare cabin
SI-2025-0148,20,Pass,,
SI-2025-0148,21,Pass,,
SI-2025-0148,22,Pass,,
SI-2025-0148,23,Fail,Medium,Statutory notice board at the welfare cabin out of date
SI-2025-0148,24,Pass,,
SI-2025-0149,1,Pass,,
SI-2025-0149,2,Pass,,
SI-2025-0149,3,Pass,,
SI-2025-0149,4,Pass,,
SI-2025-0149,5,Pass,,
SI-2025-0149,6,Pass,,
SI-2025-0149,7,Pass,,
SI-2025-0149,8,NA,,
SI-2025-0149,9,Pass,,
SI-2025-0149,10,Pass,,
SI-2025-0149,11,Fail,Low,Work bench at loading bay 6 cluttered with offcuts
SI-2025-0149,12,Pass,,
SI-2025-0149,13,Pass,,
SI-2025-0149,14,Pass,,
SI-2025-0149,15,Pass,,
SI-2025-0149,16,Pass,,
SI-2025-0149,17,Fail,Low,Racking tag at the mezzanine out of date
SI-2025-0149,18,Pass,,
SI-2025-0149,19,Pass,,
SI-2025-0149,20,Pass,,
SI-2025-0149,21,Pass,,
SI-2025-0149,22,Fail,High,Walkway markings at the mezzanine worn and faded
SI-2025-0149,23,Pass,,
SI-2025-0149,24,Pass,,
SI-2025-0150,1,Pass,,
SI-2025-0150,2,Fail,Low,Extinguisher at level 2 past its service date
SI-2025-0150,3,Pass,,
SI-2025-0150,4,NA,,
SI-2025-0150,5,Fail,Low,PAT label at the north stairwell expired
SI-2025-0150,6,Pass,,
SI-2025-0150,7,Pass,,
SI-2025-0150,8,Pass,,
SI-2025-0150,9,Pass,,
SI-2025-0150,10,Pass,,
SI-2025-0150,11,Pass,,
SI-2025-0150,12,Pass,,
SI-2025-0150,13,Pass,,
SI-2025-0150,14,Pass,,
SI-2025-0150,15,Pass,,
SI-2025-0150,16,Pass,,
SI-2025-0150,17,Pass,,
SI-2025-0150,18,Pass,,
SI-2025-0150,19,Pass,,
SI-2025-0150,20,Pass,,
SI-2025-0150,21,Pass,,
SI-2025-0150,22,Pass,,
SI-2025-0150,23,Pass,,
SI-2025-0150,24,Pass,,
SI-2025-0151,1,Pass,,
SI-2025-0151,2,Fail,Medium,Extinguisher at aisle 4 past its service date
SI-2025-0151,3,Pass,,
SI-2025-0151,4,Fail,Medium,Emergency light at aisle 4 not illuminating on test
SI-2025-0151,5,Pass,,
SI-2025-0151,6,Pass,,
SI-2025-0151,7,Pass,,
SI-2025-0151,8,Pass,,
SI-2025-0151,9,Pass,,
SI-2025-0151,10,Pass,,
SI-2025-0151,11,Pass,,
SI-2025-0151,12,Pass,,
SI-2025-0151,13,Pass,,
SI-2025-0151,14,Pass,,
SI-2025-0151,15,Pass,,
SI-2025-0151,16,Pass,,
SI-2025-0151,17,Pass,,
SI-2025-0151,18,Pass,,
SI-2025-0151,19,Pass,,
SI-2025-0151,20,Fail,Low,COSHH register at the dock office not updated this quarter
SI-2025-0151,21,Fail,Medium,Escape route sign above the yard gate obscured by stock
SI-2025-0151,22,Fail,Low,Walkway markings at level 2 worn and faded
SI-2025-0151,23,Pass,,
SI-2025-0151,24,Pass,,
SI-2025-0152,1,Pass,,
SI-2025-0152,2,Pass,,
SI-2025-0152,3,Pass,,
SI-2025-0152,4,Fail,Low,Emergency light at the north stairwell not illuminating on test
SI-2025-0152,5,Pass,,
SI-2025-0152,6,Pass,,
SI-2025-0152,7,Pass,,
SI-2025-0152,8,Pass,,
SI-2025-0152,9,Fail,Low,Pallets staged on pedestrian route near the north stairwell
SI-2025-0152,10,Pass,,
SI-2025-0152,11,Pass,,
SI-2025-0152,12,Pass,,
SI-2025-0152,13,Fail,Low,Eye-wash bottle at loading bay 6 past expiry
SI-2025-0152,14,Pass,,
SI-2025-0152,15,Pass,,
SI-2025-0152,16,Pass,,
SI-2025-0152,17,Pass,,
SI-2025-0152,18,Pass,,
SI-2025-0152,19,Pass,,
SI-2025-0152,20,NA,,
SI-2025-0152,21,Pass,,
SI-2025-0152,22,Pass,,
SI-2025-0152,23,Pass,,
SI-2025-0152,24,Pass,,
SI-2025-0153,1,Pass,,
SI-2025-0153,2,Pass,,
SI-2025-0153,3,Pass,,
SI-2025-0153,4,Pass,,
SI-2025-0153,5,Pass,,
SI-2025-0153,6,Pass,,
SI-2025-0153,7,Pass,,
SI-2025-0153,8,Pass,,
SI-2025-0153,9,Pass,,
SI-2025-0153,10,Pass,,
SI-2025-0153,11,Pass,,
SI-2025-0153,12,Pass,,
SI-2025-0153,13,Pass,,
SI-2025-0153,14,Pass,,
SI-2025-0153,15,Pass,,
SI-2025-0153,16,Pass,,
SI-2025-0153,17,Pass,,
SI-2025-0153,18,Pass,,
SI-2025-0153,19,Pass,,
SI-2025-0153,20,Pass,,
SI-2025-0153,21,Fail,Low,Escape route sign above the north stairwell obscured by stock
SI-2025-0153,22,Pass,,
SI-2025-0153,23,NA,,
SI-2025-0153,24,Pass,,
SI-2025-0154,1,Pass,,
SI-2025-0154,2,Fail,Medium,Extinguisher at the east exit past its service date
SI-2025-0154,3,Pass,,
SI-2025-0154,4,Pass,,
SI-2025-0154,5,Pass,,
SI-2025-0154,6,Pass,,
SI-2025-0154,7,Pass,,
SI-2025-0154,8,Pass,,
SI-2025-0154,9,Pass,,
SI-2025-0154,10,Pass,,
SI-2025-0154,11,Pass,,
SI-2025-0154,12,Pass,,
SI-2025-0154,13,Pass,,
SI-2025-0154,14,Pass,,
SI-2025-0154,15,Pass,,
SI-2025-0154,16,Pass,,
SI-2025-0154,17,Pass,,
SI-2025-0154,18,Pass,,
SI-2025-0154,19,Pass,,
SI-2025-0154,20,Fail,Low,COSHH register at the welfare cabin not updated this quarter
SI-2025-0154,21,NA,,
SI-2025-0154,22,Fail,Low,Walkway markings at the main workshop worn and faded
SI-2025-0154,23,Fail,Low,Statutory notice board at aisle 4 out of date
SI-2025-0154,24,Pass,,
SI-2025-0155,1,Pass,,
SI-2025-0155,2,Pass,,
SI-2025-0155,3,Fail,Medium,Call point at store B blocked by stored materials
SI-2025-0155,4,Pass,,
SI-2025-0155,5,Pass,,
SI-2025-0155,6,Pass,,
SI-2025-0155,7,Fail,Low,Damaged extension lead in use at the yard gate
SI-2025-0155,8,Pass,,
SI-2025-0155,9,Pass,,
SI-2025-0155,10,Pass,,
SI-2025-0155,11,Fail,Medium,Work bench at the welfare cabin cluttered with offcuts
SI-2025-0155,12,Pass,,
SI-2025-0155,13,Pass,,
SI-2025-0155,14,NA,,
SI-2025-0155,15,Pass,,
SI-2025-0155,16,Pass,,
SI-2025-0155,17,NA,,
SI-2025-0155,18,NA,,
SI-2025-0155,19,Pass,,
SI-2025-0155,20,Pass,,
SI-2025-0155,21,NA,,
SI-2025-0155,22,Pass,,
SI-2025-0155,23,Fail,Low,Statutory notice board at the main workshop out of date
SI-2025-0155,24,Pass,,
SI-2025-0156,1,NA,,
SI-2025-0156,2,Pass,,
SI-2025-0156,3,Pass,,
SI-2025-0156,4,Pass,,
SI-2025-0156,5,Pass,,
SI-2025-0156,6,Pass,,
SI-2025-0156,7,Pass,,
SI-2025-0156,8,Pass,,
SI-2025-0156,9,Fail,High,Pallets staged on pedestrian route near the dock office
SI-2025-0156,10,NA,,
SI-2025-0156,11,Pass,,
SI-2025-0156,12,Fail,Low,Spill kit at aisle 4 missing absorbent pads
SI-2025-0156,13,Pass,,
SI-2025-0156,14,Pass,,
SI-2025-0156,15,Pass,,
SI-2025-0156,16,Pass,,
SI-2025-0156,17,Pass,,
SI-2025-0156,18,Pass,,
SI-2025-0156,19,Pass,,
SI-2025-0156,20,Pass,,
SI-2025-0156,21,Pass,,
SI-2025-0156,22,Pass,,
SI-2025-0156,23,Pass,,
SI-2025-0156,24,Pass,,
SI-2025-0157,1,Pass,,
SI-2025-0157,2,Pass,,
SI-2025-0157,3,Pass,,
SI-2025-0157,4,Pass,,
SI-2025-0157,5,Pass,,
SI-2025-0157,6,Pass,,
SI-2025-0157,7,Pass,,
SI-2025-0157,8,Pass,,
SI-2025-0157,9,Fail,Low,Pallets staged on pedestrian route near the yard gate
SI-2025-0157,10,Pass,,
SI-2025-0157,11,Fail,Low,Work bench at store B cluttered with offcuts
SI-2025-0157,12,Pass,,
SI-2025-0157,13,Pass,,
SI-2025-0157,14,Pass,,
SI-2025-0157,15,Pass,,
SI-2025-0157,16,Fail,Medium,Welfare room at the yard gate without hot water
SI-2025-0157,17,Pass,,
SI-2025-0157,18,Pass,,
SI-2025-0157,19,Pass,,
SI-2025-0157,20,Pass,,
SI-2025-0157,21,Pass,,
SI-2025-0157,22,Fail,High,Walkway markings at loading bay 6 worn and faded
SI-2025-0157,23,Pass,,
SI-2025-0157,24,Pass,,
SI-2025-0158,1,Pass,,
SI-2025-0158,2,Fail,High,Extinguisher at the welfare cabin past its service date
SI-2025-0158,3,Pass,,
SI-2025-0158,4,Fail,High,Emergency light at bay 2 not illuminating on test
SI-2025-0158,5,Pass,,
SI-2025-0158,6,Pass,,
SI-2025-0158,7,Pass,,
SI-2025-0158,8,Pass,,
SI-2025-0158,9,Pass,,
SI-2025-0158,10,NA,,
SI-2025-0158,11,Pass,,
SI-2025-0158,12,Pass,,
SI-2025-0158,13,Pass,,
SI-2025-0158,14,Fail,Low,First-aid kit at the north stairwell missing dressings
SI-2025-0158,15,Pass,,
SI-2025-0158,16,Pass,,
SI-2025-0158,17,Pass,,
SI-2025-0158,18,Pass,,
SI-2025-0158,19,Pass,,
SI-2025-0158,20,Pass,,
SI-2025-0158,21,Pass,,
SI-2025-0158,22,Pass,,
SI-2025-0158,23,Pass,,
SI-2025-0158,24,Pass,,
SI-2025-0159,1,Pass,,
SI-2025-0159,2,Pass,,
SI-2025-0159,3,Pass,,
SI-2025-0159,4,Pass,,
SI-2025-0159,5,Pass,,
SI-2025-0159,6,Pass,,
SI-2025-0159,7,Pass,,
SI-2025-0159,8,Pass,,
SI-2025-0159,9,Pass,,
SI-2025-0159,10,Fail,Medium,Waste bins overflowing at the yard gate
SI-2025-0159,11,Pass,,
SI-2025-0159,12,Fail,Low,Spill kit at the main workshop missing absorbent pads
SI-2025-0159,13,Pass,,
SI-2025-0159,14,Pass,,
SI-2025-0159,15,Pass,,
SI-2025-0159,16,Fail,Low,Welfare room at loading bay 6 without hot water
SI-2025-0159,17,Pass,,
SI-2025-0159,18,Pass,,
SI-2025-0159,19,Pass,,
SI-2025-0159,20,Pass,,
SI-2025-0159,21,Pass,,
SI-2025-0159,22,Pass,,
SI-2025-0159,23,Pass,,
SI-2025-0159,24,Pass,,
SI-2025-0160,1,Pass,,
SI-2025-0160,2,Pass,,
SI-2025-0160,3,Pass,,
SI-2025-0160,4,Pass,,
SI-2025-0160,5,Pass,,
SI-2025-0160,6,Pass,,
SI-2025-0160,7,Pass,,
SI-2025-0160,8,Pass,,
SI-2025-0160,9,Pass,,
SI-2025-0160,10,Pass,,
SI-2025-0160,11,Pass,,
SI-2025-0160,12,Pass,,
SI-2025-0160,13,Pass,,
SI-2025-0160,14,Pass,,
SI-2025-0160,15,Pass,,
SI-2025-0160,16,Pass,,
SI-2025-0160,17,Pass,,
SI-2025-0160,18,Pass,,
SI-2025-0160,19,Fail,Low,Untagged stepladder in use at aisle 4
SI-2025-0160,20,Pass,,
SI-2025-0160,21,NA,,
SI-2025-0160,22,Fail,Medium,Walkway markings at the dock office worn and faded
SI-2025-0160,23,Pass,,
SI-2025-0160,24,Pass,,
SI-2025-0161,1,Pass,,
SI-2025-0161,2,Fail,Low,Extinguisher at the yard gate past its service date
SI-2025-0161,3,Pass,,
SI-2025-0161,4,Fail,Low,Emergency light at the mezzanine not illuminating on test
SI-2025-0161,5,Pass,,
SI-2025-0161,6,Pass,,
SI-2025-0161,7,Pass,,
SI-2025-0161,8,Pass,,
SI-2025-0161,9,Pass,,
SI-2025-0161,10,Pass,,
SI-2025-0161,11,Fail,Low,Work bench at the north stairwell cluttered with offcuts
SI-2025-0161,12,Pass,,
SI-2025-0161,13,Pass,,
SI-2025-0161,14,Pass,,
SI-2025-0161,15,Pass,,
SI-2025-0161,16,Pass,,
SI-2025-0161,17,Pass,,
SI-2025-0161,18,Pass,,
SI-2025-0161,19,Pass,,
SI-2025-0161,20,Pass,,
SI-2025-0161,21,Fail,Low,Escape route sign above level 2 obscured by stock
SI-2025-0161,22,Fail,Medium,Walkway markings at the mezzanine worn and faded
SI-2025-0161,23,Fail,Low,Statutory notice board at level 2 out of date
SI-2025-0161,24,Pass,,
SI-2025-0162,1,Pass,,
SI-2025-0162,2,Pass,,
SI-2025-0162,3,Pass,,
SI-2025-0162,4,Pass,,
SI-2025-0162,5,Pass,,
SI-2025-0162,6,Pass,,
SI-2025-0162,7,Pass,,
SI-2025-0162,8,Fail,Low,Isolation switch at the dock office obstructed
SI-2025-0162,9,Fail,Low,Pallets staged on pedestrian route near the yard gate
SI-2025-0162,10,Pass,,
SI-2025-0162,11,Pass,,
SI-2025-0162,12,Pass,,
SI-2025-0162,13,Fail,High,Eye-wash bottle at level 2 past expiry
SI-2025-0162,14,Pass,,
SI-2025-0162,15,Pass,,
SI-2025-0162,16,Pass,,
SI-2025-0162,17,Pass,,
SI-2025-0162,18,Pass,,
SI-2025-0162,19,NA,,
SI-2025-0162,20,Pass,,
SI-2025-0162,21,Pass,,
SI-2025-0162,22,Pass,,
SI-2025-0162,23,Pass,,
SI-2025-0162,24,Pass,,
SI-2025-0163,1,Pass,,
SI-2025-0163,2,Pass,,
SI-2025-0163,3,NA,,
SI-2025-0163,4,Pass,,
SI-2025-0163,5,Pass,,
SI-2025-0163,6,Pass,,
SI-2025-0163,7,Pass,,
SI-2025-0163,8,Pass,,
SI-2025-0163,9,Pass,,
SI-2025-0163,10,Pass,,
SI-2025-0163,11,Pass,,
SI-2025-0163,12,Pass,,
SI-2025-0163,13,Pass,,
SI-2025-0163,14,Pass,,
SI-2025-0163,15,Fail,Low,Operative without hi-vis near store B
SI-2025-0163,16,Pass,,
SI-2025-0163,17,Pass,,
SI-2025-0163,18,Pass,,
SI-2025-0163,19,Pass,,
SI-2025-0163,20,Pass,,
SI-2025-0163,21,Fail,Medium,Escape route sign above the yard gate obscured by stock
SI-2025-0163,22,Pass,,
SI-2025-0163,23,Fail,Low,Statutory notice board at bay 2 out of date
SI-2025-0163,24,Fail,Low,No vehicle warning signage at the welfare cabin crossing
SI-2025-0164,1,Fail,High,Fire door at the main workshop catches on frame and does not latch
SI-2025-0164,2,Pass,,
SI-2025-0164,3,Fail,High,Call point at loading bay 6 blocked by stored materials
SI-2025-0164,4,Pass,,
SI-2025-0164,5,Pass,,
SI-2025-0164,6,Pass,,
SI-2025-0164,7,Pass,,
SI-2025-0164,8,Fail,Low,Isolation switch at the main workshop obstructed
SI-2025-0164,9,Pass,,
SI-2025-0164,10,Pass,,
SI-2025-0164,11,Pass,,
SI-2025-0164,12,Pass,,
SI-2025-0164,13,Fail,Low,Eye-wash bottle at level 2 past expiry
SI-2025-0164,14,Pass,,
SI-2025-0164,15,Pass,,
SI-2025-0164,16,Pass,,
SI-2025-0164,17,Pass,,
SI-2025-0164,18,Pass,,
SI-2025-0164,19,Pass,,
SI-2025-0164,20,Pass,,
SI-2025-0164,21,Pass,,
SI-2025-0164,22,Pass,,
SI-2025-0164,23,Pass,,
SI-2025-0164,24,NA,,
SI-2025-0165,1,Pass,,
SI-2025-0165,2,Pass,,
SI-2025-0165,3,Pass,,
SI-2025-0165,4,Pass,,
SI-2025-0165,5,Pass,,
SI-2025-0165,6,Pass,,
SI-2025-0165,7,Pass,,
SI-2025-0165,8,Pass,,
SI-2025-0165,9,Pass,,
SI-2025-0165,10,Pass,,
SI-2025-0165,11,Pass,,
SI-2025-0165,12,Pass,,
SI-2025-0165,13,Pass,,
SI-2025-0165,14,Pass,,
SI-2025-0165,15,Pass,,
SI-2025-0165,16,Pass,,
SI-2025-0165,17,Pass,,
SI-2025-0165,18,Pass,,
SI-2025-0165,19,Pass,,
SI-2025-0165,20,Pass,,
SI-2025-0165,21,Pass,,
SI-2025-0165,22,Pass,,
SI-2025-0165,23,Pass,,
SI-2025-0165,24,Pass,,
SI-2025-0166,1,Pass,,
SI-2025-0166,2,Pass,,
SI-2025-0166,3,Pass,,
SI-2025-0166,4,Pass,,
SI-2025-0166,5,Pass,,
SI-2025-0166,6,Pass,,
SI-2025-0166,7,Pass,,
SI-2025-0166,8,Pass,,
SI-2025-0166,9,Pass,,
SI-2025-0166,10,Pass,,
SI-2025-0166,11,Fail,Low,Work bench at the yard gate cluttered with offcuts
SI-2025-0166,12,Pass,,
SI-2025-0166,13,Pass,,
SI-2025-0166,14,Pass,,
SI-2025-0166,15,Pass,,
SI-2025-0166,16,Pass,,
SI-2025-0166,17,Pass,,
SI-2025-0166,18,Pass,,
SI-2025-0166,19,Pass,,
SI-2025-0166,20,Pass,,
SI-2025-0166,21,Pass,,
SI-2025-0166,22,Fail,Low,Walkway markings at the north stairwell worn and faded
SI-2025-0166,23,Pass,,
SI-2025-0166,24,Pass,,
SI-2025-0167,1,Pass,,
SI-2025-0167,2,Pass,,
SI-2025-0167,3,NA,,
SI-2025-0167,4,Fail,Low,Emergency light at bay 2 not illuminating on test
SI-2025-0167,5,Pass,,
SI-2025-0167,6,Pass,,
SI-2025-0167,7,Pass,,
SI-2025-0167,8,Pass,,
SI-2025-0167,9,Pass,,
SI-2025-0167,10,Fail,High,Waste bins overflowing at the yard gate
SI-2025-0167,11,Pass,,
SI-2025-0167,12,Pass,,
SI-2025-0167,13,Pass,,
SI-2025-0167,14,Pass,,
SI-2025-0167,15,Pass,,
SI-2025-0167,16,Pass,,
SI-2025-0167,17,Pass,,
SI-2025-0167,18,Pass,,
SI-2025-0167,19,Pass,,
SI-2025-0167,20,Pass,,
SI-2025-0167,21,Fail,Medium,Escape route sign above the north stairwell obscured by stock
SI-2025-0167,22,Fail,Medium,Walkway markings at the welfare cabin worn and faded
SI-2025-0167,23,Fail,Low,Statutory notice board at the yard gate out of date
SI-2025-0167,24,Pass,,
SI-2025-0168,1,Fail,Low,Fire door at aisle 4 catches on frame and does not latch
SI-2025-0168,2,Fail,High,Extinguisher at store B past its service date
SI-2025-0168,3,Pass,,
SI-2025-0168,4,Pass,,
SI-2025-0168,5,NA,,
SI-2025-0168,6,Pass,,
SI-2025-0168,7,NA,,
SI-2025-0168,8,Pass,,
SI-2025-0168,9,Pass,,
SI-2025-0168,10,Pass,,
SI-2025-0168,11,Pass,,
SI-2025-0168,12,Pass,,
SI-2025-0168,13,Pass,,
SI-2025-0168,14,Pass,,
SI-2025-0168,15,Pass,,
SI-2025-0168,16,Pass,,
SI-2025-0168,17,Pass,,
SI-2025-0168,18,Pass,,
SI-2025-0168,19,Pass,,
SI-2025-0168,20,Fail,Low,COSHH register at the east exit not updated this quarter
SI-2025-0168,21,Pass,,
SI-2025-0168,22,Pass,,
SI-2025-0168,23,Pass,,
SI-2025-0168,24,Pass,,
SI-2025-0169,1,Pass,,
SI-2025-0169,2,Fail,Low,Extinguisher at the dock office past its service date
SI-2025-0169,3,Pass,,
SI-2025-0169,4,Pass,,
SI-2025-0169,5,Pass,,
SI-2025-0169,6,Pass,,
SI-2025-0169,7,Pass,,
SI-2025-0169,8,Pass,,
SI-2025-0169,9,Pass,,
SI-2025-0169,10,Pass,,
SI-2025-0169,11,Pass,,
SI-2025-0169,12,NA,,
SI-2025-0169,13,Pass,,
SI-2025-0169,14,Pass,,
SI-2025-0169,15,Pass,,
SI-2025-0169,16,Pass,,
SI-2025-0169,17,Pass,,
SI-2025-0169,18,Pass,,
SI-2025-0169,19,Pass,,
SI-2025-0169,20,Pass,,
SI-2025-0169,21,Pass,,
SI-2025-0169,22,Pass,,
SI-2025-0169,23,Fail,Low,Statutory notice board at aisle 4 out of date
SI-2025-0169,24,Pass,,
SI-2025-0170,1,Pass,,
SI-2025-0170,2,Pass,,
SI-2025-0170,3,Pass,,
SI-2025-0170,4,Pass,,
SI-2025-0170,5,Pass,,
SI-2025-0170,6,Pass,,
SI-2025-0170,7,Pass,,
SI-2025-0170,8,Pass,,
SI-2025-0170,9,Pass,,
SI-2025-0170,10,Pass,,
SI-2025-0170,11,Pass,,
SI-2025-0170,12,Pass,,
SI-2025-0170,13,Fail,Medium,Eye-wash bottle at store B past expiry
SI-2025-0170,14,Pass,,
SI-2025-0170,15,Pass,,
SI-2025-0170,16,Pass,,
SI-2025-0170,17,Pass,,
SI-2025-0170,18,Pass,,
SI-2025-0170,19,Pass,,
SI-2025-0170,20,Pass,,
SI-2025-0170,21,Pass,,
SI-2025-0170,22,Pass,,
SI-2025-0170,23,Pass,,
SI-2025-0170,24,Fail,Low,No vehicle warning signage at level 2 crossing
SI-2025-0171,1,Pass,,
SI-2025-0171,2,Fail,Low,Extinguisher at the yard gate past its service date
SI-2025-0171,3,Pass,,
SI-2025-0171,4,Pass,,
SI-2025-0171,5,NA,,
SI-2025-0171,6,Pass,,
SI-2025-0171,7,Pass,,
SI-2025-0171,8,Pass,,
SI-2025-0171,9,Pass,,
SI-2025-0171,10,Fail,Medium,Waste bins overflowing at aisle 4
SI-2025-0171,11,Pass,,
SI-2025-0171,12,Pass,,
SI-2025-0171,13,Pass,,
SI-2025-0171,14,Pass,,
SI-2025-0171,15,Pass,,
SI-2025-0171,16,Pass,,
SI-2025-0171,17,Pass,,
SI-2025-0171,18,Pass,,
SI-2025-0171,19,Pass,,
SI-2025-0171,20,Pass,,
SI-2025-0171,21,NA,,
SI-2025-0171,22,Pass,,
SI-2025-0171,23,Pass,,
SI-2025-0171,24,Pass,,
SI-2025-0172,1,Pass,,
SI-2025-0172,2,Fail,Low,Extinguisher at the welfare cabin past its service date
SI-2025-0172,3,Pass,,
SI-2025-0172,4,Pass,,
SI-2025-0172,5,Fail,Medium,PAT label at the main workshop expired
SI-2025-0172,6,Pass,,
SI-2025-0172,7,Pass,,
SI-2025-0172,8,Pass,,
SI-2025-0172,9,Pass,,
SI-2025-0172,10,Fail,Low,Waste bins overflowing at the yard gate
SI-2025-0172,11,Pass,,
SI-2025-0172,12,Pass,,
SI-2025-0172,13,Pass,,
SI-2025-0172,14,Pass,,
SI-2025-0172,15,Pass,,
SI-2025-0172,16,Pass,,
SI-2025-0172,17,Pass,,
SI-2025-0172,18,Pass,,
SI-2025-0172,19,Fail,Low,Untagged stepladder in use at store B
SI-2025-0172,20,Pass,,
SI-2025-0172,21,Fail,Low,Escape route sign above the welfare cabin obscured by stock
SI-2025-0172,22,Pass,,
SI-2025-0172,23,Pass,,
SI-2025-0172,24,Pass,,
SI-2025-0173,1,Pass,,
SI-2025-0173,2,Pass,,
SI-2025-0173,3,Pass,,
SI-2025-0173,4,Pass,,
SI-2025-0173,5,Pass,,
SI-2025-0173,6,Pass,,
SI-2025-0173,7,Fail,Low,Damaged extension lead in use at bay 2
SI-2025-0173,8,Pass,,
SI-2025-0173,9,Pass,,
SI-2025-0173,10,Pass,,
SI-2025-0173,11,NA,,
SI-2025-0173,12,Pass,,
SI-2025-0173,13,Pass,,
SI-2025-0173,14,Pass,,
SI-2025-0173,15,Pass,,
SI-2025-0173,16,Fail,Medium,Welfare room at bay 2 without hot water
SI-2025-0173,17,Pass,,
SI-2025-0173,18,Pass,,
SI-2025-0173,19,Pass,,
SI-2025-0173,20,Fail,Low,COSHH register at store B not updated this quarter
SI-2025-0173,21,Pass,,
SI-2025-0173,22,Pass,,
SI-2025-0173,23,Pass,,
SI-2025-0173,24,Pass,,
SI-2025-0174,1,Fail,Low,Fire door at the east exit catches on frame and does not latch
SI-2025-0174,2,Pass,,
SI-2025-0174,3,Pass,,
SI-2025-0174,4,Pass,,
SI-2025-0174,5,Pass,,
SI-2025-0174,6,Pass,,
SI-2025-0174,7,Pass,,
SI-2025-0174,8,Pass,,
SI-2025-0174,9,Pass,,
SI-2025-0174,10,Pass,,
SI-2025-0174,11,Pass,,
SI-2025-0174,12,Pass,,
SI-2025-0174,13,NA,,
SI-2025-0174,14,Pass,,
SI-2025-0174,15,Pass,,
SI-2025-0174,16,NA,,
SI-2025-0174,17,NA,,
SI-2025-0174,18,Pass,,
SI-2025-0174,19,NA,,
SI-2025-0174,20,Pass,,
SI-2025-0174,21,Pass,,
SI-2025-0174,22,Pass,,
SI-2025-0174,23,NA,,
SI-2025-0174,24,Pass,,
SI-2025-0175,1,Pass,,
SI-2025-0175,2,NA,,
SI-2025-0175,3,Pass,,
SI-2025-0175,4,Pass,,
SI-2025-0175,5,Pass,,
SI-2025-0175,6,Pass,,
SI-2025-0175,7,Pass,,
SI-2025-0175,8,Pass,,
SI-2025-0175,9,Pass,,
SI-2025-0175,10,Fail,Low,Waste bins overflowing at the dock office
SI-2025-0175,11,Pass,,
SI-2025-0175,12,Pass,,
SI-2025-0175,13,Pass,,
SI-2025-0175,14,Pass,,
SI-2025-0175,15,Pass,,
SI-2025-0175,16,Pass,,
SI-2025-0175,17,Pass,,
SI-2025-0175,18,Pass,,
SI-2025-0175,19,Pass,,
SI-2025-0175,20,Fail,Medium,COSHH register at the north stairwell not updated this quarter
SI-2025-0175,21,Pass,,
SI-2025-0175,22,Pass,,
SI-2025-0175,23,Pass,,
SI-2025-0175,24,Pass,,
SI-2025-0176,1,Pass,,
SI-2025-0176,2,Pass,,
SI-2025-0176,3,Pass,,
SI-2025-0176,4,Pass,,
SI-2025-0176,5,Pass,,
SI-2025-0176,6,Fail,High,Distribution board at the dock office left open and unlabelled
SI-2025-0176,7,Pass,,
SI-2025-0176,8,Pass,,
SI-2025-0176,9,Pass,,
SI-2025-0176,10,Pass,,
SI-2025-0176,11,Pass,,
SI-2025-0176,12,Pass,,
SI-2025-0176,13,Fail,Medium,Eye-wash bottle at aisle 4 past expiry
SI-2025-0176,14,Pass,,
SI-2025-0176,15,Pass,,
SI-2025-0176,16,Pass,,
SI-2025-0176,17,Pass,,
SI-2025-0176,18,Pass,,
SI-2025-0176,19,Pass,,
